Model,Cohort,Split,repeat,Experiment,n,MCC,Brier,NLL,MCC eligible
Causal TCN,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset16,64,,0.03874666265502638,0.21920323050839766,False
Causal TCN,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset14,64,0.0,0.7447475517849156,4.240016595283221,True
Causal TCN,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset18,64,,0.007632496799670086,0.07426795536717581,False
Causal TCN,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset6,64,,0.0022112933409017977,0.010808943207642623,False
Causal TCN,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset12,64,,0.005845515745250605,0.07910101514560045,False
Causal TCN,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset17,27,0.0,0.04270834454345212,0.2673117545993665,True
Causal TCN,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset2,12,,0.8829960577903715,4.863100493904229,False
Causal TCN,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset4,12,,0.6435212920837893,1.6786113862827434,False
Causal TCN,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset8,64,,0.09124613431230554,0.359636110640403,False
Causal TCN,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset11,64,,0.004529669459983032,0.06944447206132269,False
Causal TCN,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset12,64,,0.003858635880684548,0.06404166664586941,False
Causal TCN,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset15,64,0.0,0.7708299977234356,2.655273496426581,True
Causal TCN,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset14,64,0.2914915440650687,0.555992374827879,1.7211045855174185,True
Causal TCN,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset16,64,,0.00011341440177480954,0.010441312521974997,False
Causal TCN,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset8,64,,0.001162706844412232,0.030181108842575632,False
Causal TCN,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset17,27,0.0,0.06692217962886572,0.29085304968376985,True
Causal TCN,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset18,64,,0.05671165176668676,0.2718998585058425,False
Causal TCN,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset2,12,,0.5341263249238665,1.3134664679506731,False
Causal TCN,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset4,12,,0.4979925683578956,1.2232024176608827,False
Causal TCN,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset6,64,,0.06792473709039357,0.3014431475881685,False
Causal TCN,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset15,64,0.0,0.8279430708435274,3.9693233890442774,True
Causal TCN,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset18,64,,0.0007996632040621213,0.02846192775859378,False
Causal TCN,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset8,64,,0.00026020057396853403,0.015951435278185676,False
Causal TCN,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset11,64,,0.02598529053289819,0.1757824272503015,False
Causal TCN,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset14,64,0.0,0.5341859859453522,1.4127798504844031,True
Causal TCN,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset6,64,,0.026502370953439935,0.177386952342447,False
Causal TCN,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset12,64,,2.272290091842795e-06,0.0012260117393280874,False
Causal TCN,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset16,64,,4.427946689156718e-06,0.0015502128217053338,False
Causal TCN,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset17,27,0.0,0.03700781224235038,0.26775729692914885,True
Causal TCN,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset2,12,,0.9829294990028418,7.5384528402650846,False
Causal TCN,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset4,12,,0.955250434155745,4.129378381666303,False
Causal TCN,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset15,64,0.0,0.8437378293906792,10.635997750681188,True
Causal TCN,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset6,64,,3.043379430212154e-07,0.0001404803414939891,False
Causal TCN,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset8,64,,1.9005461641856317e-08,6.745125314024817e-05,False
Causal TCN,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset11,64,,0.0666288203740781,0.29857530932171805,False
Causal TCN,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset12,64,,0.0666288203740781,0.29857530932171805,False
Causal TCN,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset14,64,0.0,0.42944043490561434,1.0903755985893704,True
Causal TCN,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset16,64,,1.0352703010446378e-05,0.003036182165177542,False
Causal TCN,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset17,27,0.0,0.03710889818283865,0.4012784056452587,True
Causal TCN,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset18,64,,1.4955546299953505e-05,0.0036964144489445364,False
Causal TCN,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset2,12,,0.9922804451451078,5.917833883652872,False
Causal TCN,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset4,12,,0.9974986518924046,6.748076178275525,False
InceptionTime,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset15,64,0.0,0.7841119376855555,3.2436583992089263,True
InceptionTime,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset16,64,,0.016063219834710853,0.12877214909954424,False
InceptionTime,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset6,64,,0.011041676039376376,0.07522039116310915,False
InceptionTime,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset14,64,0.31943828249996997,0.45668030856851094,1.1644009372406243,True
InceptionTime,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset18,64,,0.04160058565904806,0.22810862724608755,False
InceptionTime,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset8,64,,0.04477081343915877,0.23748537450982557,False
InceptionTime,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset11,64,,0.06751449091175832,0.2968836100753687,False
InceptionTime,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset12,64,,0.07092027608283975,0.3096667891984257,False
InceptionTime,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset17,27,0.0,0.08823074937129231,0.3472013322819408,True
InceptionTime,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset2,12,,0.6722943076452471,2.7273728345207684,False
InceptionTime,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset4,12,,0.5383030548710589,1.3230994524533328,False
InceptionTime,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset11,64,,0.00030089547552301736,0.015280378850551028,False
InceptionTime,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset15,64,0.0,0.8346724963049073,4.672181765146493,True
InceptionTime,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset16,64,,0.009818295978933057,0.10110608378691924,False
InceptionTime,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset14,64,-0.16807316136320358,0.47272540429505183,1.2184883768282053,True
InceptionTime,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset18,64,,0.04772257010448089,0.24521579494858753,False
InceptionTime,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset6,64,,0.05280387470776818,0.26099226874487813,False
InceptionTime,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset12,64,,0.10157617413863805,0.38376747252086274,False
InceptionTime,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset17,27,0.0,0.11500505024002727,0.4119047194246858,True
InceptionTime,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset2,12,,0.46415582887614787,1.143473138924087,False
InceptionTime,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset4,12,,0.46415582887614787,1.143473138924087,False
InceptionTime,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset8,64,,0.10157617413863805,0.38376747252086274,False
InceptionTime,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset11,64,,2.2750315492272437e-08,0.00010926159200020835,False
InceptionTime,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset12,64,,5.5780161966461314e-09,6.823452340565798e-05,False
InceptionTime,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset15,64,0.0,0.843706620232092,9.254466662923683,True
InceptionTime,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset14,64,0.6245106046150483,0.16330720328880613,0.5067345101887829,True
InceptionTime,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset16,64,,0.005792709031067811,0.07905707471836185,False
InceptionTime,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset8,64,,0.1192462819384629,0.370286368292378,False
InceptionTime,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset17,27,-0.16261090889699772,0.09687052724268416,0.7622541987229249,True
InceptionTime,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset18,64,,0.07286080399840296,0.2893189895359229,False
InceptionTime,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset2,12,,0.9997035661160307,11.43252809641197,False
InceptionTime,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset4,12,,0.9999999928883971,13.815510557964274,False
InceptionTime,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset6,64,,0.04449091690044307,0.17419858303801838,False
InceptionTime,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset15,64,0.0,0.8271384055797534,4.1643505212871075,True
InceptionTime,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset18,64,,0.011530494854574951,0.1093078806731304,False
InceptionTime,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset8,64,,0.006821706617997097,0.07535849390583553,False
InceptionTime,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset11,64,,0.01975580781701515,0.15063499101082223,False
InceptionTime,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset14,64,0.0,0.562262298698279,1.5249719851322965,True
InceptionTime,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset6,64,,0.025024463779054325,0.16934763780152473,False
InceptionTime,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset12,64,,0.10221669635390908,0.3852411868679194,False
InceptionTime,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset16,64,,0.10221669635390908,0.3852411868679194,False
InceptionTime,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset17,27,0.0,0.11557125488995054,0.4132074437458452,True
InceptionTime,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset2,12,,0.4627897768270281,1.1403301225719178,False
InceptionTime,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset4,12,,0.4627897768270281,1.1403301225719178,False
InceptionTime,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset15,64,0.24845199749997662,0.6868867216599965,2.4994604732279218,True
InceptionTime,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset6,64,,0.0004563196482234386,0.011596747922871069,False
InceptionTime,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset8,64,,0.0010169943950646449,0.016409036587961695,False
InceptionTime,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset11,64,,0.0016573445663752148,0.018996463928953752,False
InceptionTime,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset12,64,,5.915625438682349e-05,0.00762062299461418,False
InceptionTime,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset14,64,0.12803687993289598,0.7060640756766455,3.3957150171109207,True
InceptionTime,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset16,64,,0.070429077269162,0.30840834038265574,False
InceptionTime,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset17,27,1.0,0.08762920638758744,0.345660226849526,True
InceptionTime,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset18,64,,0.07036045599222761,0.30823236293669354,False
InceptionTime,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset2,12,,0.5383829402340946,1.3233043714132637,False
InceptionTime,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset4,12,,0.5376684703465325,1.321476701386069,False
PatchTST-style,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset15,64,0.0,0.8429606919262168,7.004775313961629,True
PatchTST-style,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset16,64,,0.05617508276111872,0.23570038167102486,False
PatchTST-style,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset6,64,,0.0025376137473469866,0.022440938962413715,False
PatchTST-style,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset14,64,0.42602610286433124,0.41760953197135764,1.0600386553505525,True
PatchTST-style,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset18,64,,0.035463220916899234,0.2086449320774433,False
PatchTST-style,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset8,64,,0.04909022381272193,0.2484968525896821,False
PatchTST-style,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset11,64,,0.06590072088369275,0.295778021796681,False
PatchTST-style,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset12,64,,0.05605930377006689,0.27015371682874023,False
PatchTST-style,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset17,27,1.0,0.055425755900734626,0.2591891866674561,True
PatchTST-style,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset2,12,,0.4594037990888955,1.1429014087508587,False
PatchTST-style,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset4,12,,0.5323366244550513,1.3089299390913496,False
PatchTST-style,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset11,64,,0.05873852830180075,0.265237960640367,False
PatchTST-style,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset15,64,0.0,0.8244154523601123,3.996611271226761,True
PatchTST-style,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset16,64,,0.11399068359587833,0.40993154286498973,False
PatchTST-style,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset14,64,0.0,0.7100976623624964,2.7136486320211146,True
PatchTST-style,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset18,64,,0.0306303356533196,0.1476743075433513,False
PatchTST-style,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset6,64,,0.006772248624739968,0.04192355324479994,False
PatchTST-style,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset12,64,,0.1704540941228355,0.5322147795221588,False
PatchTST-style,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset17,27,-1.0,0.22480531528002382,0.6506513735367823,True
PatchTST-style,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset2,12,,0.45546034552956133,1.1273193137002537,False
PatchTST-style,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset4,12,,0.6678158350306967,1.7033399693243896,False
PatchTST-style,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset8,64,,0.16077718437964245,0.5118650335548531,False
PatchTST-style,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset11,64,,0.08903284441040582,0.3503047359883425,False
PatchTST-style,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset12,64,,0.07116298486602832,0.3077688926174286,False
PatchTST-style,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset15,64,-0.15752588568030937,0.6186383547414456,1.669172414690601,True
PatchTST-style,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset14,64,0.545544725589981,0.2622032968126167,0.7135524797130202,True
PatchTST-style,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset16,64,,0.008175311734437538,0.09458864354073436,False
PatchTST-style,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset8,64,,0.06433091819468194,0.2638404691639663,False
PatchTST-style,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset17,27,-1.0,0.7595470583583355,2.05596480901446,True
PatchTST-style,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset18,64,,0.7573587868923475,2.0423691866309768,False
PatchTST-style,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset2,12,,0.030436195606779484,0.1885277473628354,False
PatchTST-style,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset4,12,,0.7847860852225482,2.289122253550919,False
PatchTST-style,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset6,64,,0.5784722553950794,1.4684364160295285,False
PatchTST-style,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset15,64,0.0,0.627168770480647,1.682968546356548,True
PatchTST-style,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset18,64,,0.04533023210387583,0.23939473368817288,False
PatchTST-style,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset8,64,,0.03435196264796207,0.2031400267436012,False
PatchTST-style,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset11,64,,0.025923015931100354,0.17553479278197204,False
